KSmall,KMedium,KMedLar,KLarge,KVeryLarge,very_Large_wr,large_wr,medlar_wr,medium_wr,small_wr,KTotal,RMSE_Total_Young
0.00515527897780396,0.00615118509010653,0.00113042689482765,0.00676822052411367,0.0117948885131482,1.51563266127951e-05,3.7981804732163e-06,2.75362878271895e-06,1.57034834050339e-06,0,0.031,22.6839319521469
0.00377823533903389,0.00197419169842248,0.00114600398463619,0.0207081897086626,0.00339337926924479,3.2706460338919e-05,2.83351383481255e-06,1.24130732324589e-06,5.10928051297481e-07,0,0.031,20.7512658247023
0.0106863612777339,0.0081226990235741,0.00153254847154494,0.00894781454032134,0.00171057668682575,3.89932341733378e-05,4.2100128689229e-06,3.30780331725285e-06,1.44134959795728e-06,0,0.031,21.8953992280282
0.0118456486783087,0.0118987646827472,0.000555834182968273,0.00443549140199096,0.00226426105398485,1.83583568134965e-05,4.73728712960716e-06,4.16186001315162e-06,3.56996281212745e-06,0,0.031,23.0994567840282
0.00757424684730365,0.00686273051036154,0.00164658947651558,0.00932904892954122,0.00558738423627802,3.22519225736903e-05,4.66364526735486e-06,1.00021280564532e-06,1.35709966154341e-07,0,0.031,22.5169002683581
0.0059401259877242,0.00335139595395995,0.00408100220589368,0.0097376558361516,0.00788982001627058,2.19111337275841e-05,4.09220712863543e-06,2.45728745386761e-06,2.35164555839948e-06,0,0.031,22.3332960625512
0.000606825741531718,0.0157762003903295,0.00904218312753961,0.00260105882504646,0.00297373191555275,2.2840800094306e-05,3.12338725962337e-06,2.72733492931455e-06,1.63583056574458e-06,0,0.031,62.8909840429097
0.00586593107348193,0.00948614432416854,0.00314867098923228,0.00471441193234108,0.00778484168077617,3.15070040603955e-05,3.65718819485107e-06,1.42668022956023e-06,1.33654682163316e-06,0,0.031,21.2279898509277
0.00624143956865787,0.00300924927605226,0.00518714611170129,0.00849806121188955,0.00806410383169904,3.62972540119714e-05,4.5781910897006e-06,1.83754470287763e-06,1.28625578340442e-06,0,0.031,22.6612065274755
0.00663360408190881,0.00604368319951719,0.00612527471933548,0.00631303858540388,0.00588439941383465,1.8845587956997e-05,2.85089399929602e-06,1.6004436434675e-06,1.12133628256982e-07,0,0.031,20.2960285942211
0.000559955179172205,0.00954706180456768,0.00697333459082881,0.00611057503275862,0.00780907339267269,1.63359949260838e-05,3.96883046022225e-06,2.88310340621374e-06,2.74509805768279e-06,0,0.031,24.9174972115572
0.00321734885846167,0.00482040469228846,0.00761866297891048,0.00794200943674379,0.0074015740335956,1.62646809019124e-05,2.1481481456989e-06,1.20571340873632e-06,1.08686685579052e-06,0,0.031,21.0158746870409
0.00828919883864955,0.00697176389845345,0.00529648436838107,0.00813050630766861,0.00231204658684733,1.39083698414035e-05,4.06851878031317e-06,3.12266434524121e-06,2.73629208519471e-06,0,0.031,22.0980142090096
0.00897469723842094,0.00574478924180775,0.00389312500187586,0.00609316370241662,0.00629422481547884,1.20897141218099e-05,4.10151604436756e-06,1.4207219294265e-06,6.91380038137483e-07,0,0.031,22.0207688934136
0.0033125000146111,0.00711266092620429,0.0129662190051788,0.00519095223557985,0.00241766781842596,4.84949007424612e-06,3.78279711141526e-06,3.41109819115164e-06,1.83833089273326e-06,0,0.031,21.9545119815692
0.00714625902869291,0.00489993229068212,0.0105823894930659,0.000651710547647597,0.00771970863991148,3.2869168023406e-05,3.12742987941584e-06,2.55522573413088e-06,1.27570792496313e-06,0,0.031,20.3047322917636
0.0036623357202166,0.00424624115064114,0.00896938446601204,0.00861753029260176,0.00550450837052846,1.19542141060837e-05,4.08346481090075e-06,3.62508081606913e-06,2.24942096327182e-06,0,0.031,22.6804300721344
0.00107203558436947,0.00929266766674316,0.00162142820846722,0.00645204596052192,0.0125618225798982,1.77712907868253e-05,4.45050456705468e-06,3.18412702962735e-06,1.87525638423045e-06,0,0.031,26.2696801888755
0.00610920460053216,0.00576475782080683,0.0106475151050635,0.000759878463854762,0.00771864400974277,3.12411462982947e-05,3.92456318629006e-06,6.12101692551733e-07,3.67880033413856e-07,0,0.031,21.6962402922958
0.00183933852181437,0.00796704815911065,0.00857917646425054,0.00358710091198581,0.00902733594283863,6.89495631126783e-06,4.99122685160069e-06,1.97142033807243e-06,1.44188786920757e-06,0,0.031,24.6611858925615
0.00604043219314424,0.00347365529690553,0.00713606314023278,0.00585374802966448,0.00849610134005296,6.70755734681352e-06,4.69095617344856e-06,4.42511618202508e-06,2.56990716896645e-06,0,0.031,23.4627006512699
0.00281824206909565,0.0144967533932329,0.00403320431978442,0.00175238292156054,0.00789941729632644,1.41069670295309e-05,3.2459451013023e-06,2.47234455771962e-06,1.7054211468584e-06,0,0.031,22.6733507311001
0.00127980402401677,0.0116262426861064,0.00521938404978628,0.00803852079066238,0.00483604844942817,1.64099169738449e-05,4.56322782141922e-06,2.88416478401114e-06,7.5735840698266e-07,0,0.031,24.3478880738695
0.00365073445408722,0.00511199360355119,0.00140330053934384,0.0128678860246513,0.00796608537836649,1.64954888607743e-05,4.50566793568848e-06,2.52439765100053e-06,1.47116826524672e-06,0,0.031,23.5009604164528
0.00625045318476237,0.00926148884501871,0.00381097055752715,0.00921593910301339,0.00246114830967839,3.03985630190237e-05,3.24784146130236e-06,2.51822657241401e-06,6.98954964730676e-07,0,0.031,20.8298640889139
0.00956128620756952,0.00531599510255914,0.00657910906053699,0.00262353349788867,0.00692007613144568,3.64759567094479e-05,4.08009768709931e-06,2.96963661016199e-06,1.94183838927585e-06,0,0.031,21.5596321223063
0.00721967444202955,0.0067337100014706,0.00300381728152773,0.00719311022832065,0.00684968804665147,5.96236732188211e-06,3.77241674170221e-06,3.27170439516423e-06,2.46501419706119e-06,0,0.031,22.0294434968683
0.00537716010085018,0.0120616533057501,0.00936967664299931,0.00245294736851274,0.00173856258188763,2.21261973689575e-05,3.71684313424289e-06,1.85657545393089e-06,1.16699075229116e-06,0,0.031,21.7156762398302
0.0032568825412094,0.00167974451548602,0.0142915724050921,0.00791160119434103,0.00386019934387145,3.43106599109864e-05,2.52578967649183e-06,2.51673567154125e-06,3.38950230756866e-07,0,0.031,19.8978919726072
0.00419625037678598,0.00627926400203965,0.00595845921667993,0.0074076758986198,0.00715835050587464,4.47690519956847e-06,4.11470645529513e-06,3.45766626480621e-06,7.89234389643323e-07,0,0.031,23.0142933716122
0.00618190714115303,0.0122134373962872,0.000781710548510289,0.00389623362971751,0.00792671128433195,1.87420543634037e-05,2.48996243935866e-06,1.2810292056282e-06,8.86629042284422e-07,0,0.031,20.2437343671358
0.00071012604767357,0.00124111445628235,0.00700517440956651,0.0122267242310757,0.00981686085540185,1.46242068699325e-05,3.36511166744456e-06,2.09734643564466e-06,1.24522971653743e-06,0,0.031,28.3235668452957
0.0102538258050113,0.00584552969713607,0.0106621868070751,0.00181069453483458,0.00242776315594298,1.49568021601715e-05,3.61878930348543e-06,3.2422796423537e-06,2.25233612181356e-06,0,0.031,22.3198791262728
0.010335554811424,0.00558635028601554,0.00256687552140412,0.00467932290621575,0.00783189647494058,6.64813670387946e-06,3.63162863542543e-06,2.73592176204301e-06,1.6932400114696e-06,0,0.031,21.7892482188402
0.00581125147266056,0.0082512698492493,0.00110824330319426,0.0105857746837476,0.00524346069114833,2.70961841900472e-05,4.50340845711001e-06,4.43724436805149e-06,3.33809881188229e-07,0,0.031,22.4398420985062
0.003013038337508,0.00521621057515647,0.00743799276175364,0.00715335534083993,0.00817940298474196,2.68439546182195e-05,4.89649925437297e-06,2.17306192627688e-06,1.85685448614718e-07,0,0.031,23.7588211451728
0.00969356878173365,0.00189529834127022,0.0038700465437986,0.00880333534259677,0.00673775099060076,3.15047573477665e-05,3.83101763125778e-06,2.134216652756e-06,2.11723473717511e-06,0,0.031,21.1444586039385
0.0106234094024265,0.00506422525133805,0.0053223778646581,0.000910685155939174,0.00907930232563821,1.13793307682783e-05,4.32377304988496e-06,6.30648667240895e-07,5.15085503711036e-07,0,0.031,22.6011898311433
0.00114672226590111,0.00469004458002057,0.00364013932684128,0.00893620048325847,0.0125868933439786,4.29934438704673e-06,4.18947985727289e-06,3.73301696930796e-06,9.06315455998424e-07,0,0.031,26.2355744154625
0.00160035964477151,0.00631849021182742,0.00507099240780407,0.00625652230827218,0.0117536354273248,2.04908702558173e-05,4.58896984444639e-06,4.10040942472048e-06,3.90993322027438e-06,0,0.031,24.5449775356811
0.00879270094023448,0.00163922180583071,0.00973376881878487,0.000953452505074873,0.00988085593007507,3.47173776658298e-05,3.74421784601409e-06,2.83743963061263e-06,2.45694763845513e-06,0,0.031,21.3615457961411
0.00751440197111418,0.00330443487365879,0.00721543087053436,0.00181714997598002,0.0111485823087127,2.57537913782251e-05,3.82785443356629e-06,2.20253146842749e-06,1.2591575503896e-06,0,0.031,21.9585821012912
0.006136647917943,0.00233252604963097,0.00770877645316775,0.0109748495104954,0.00384720006876283,3.93669730009094e-06,3.48579056303004e-06,3.1516830583897e-06,1.52477240594253e-06,0,0.031,21.7348355535773
0.00469492352020924,0.00852829094801877,0.00801780750445646,0.00776258948450964,0.00199638854280588,5.9157735209959e-06,4.42641211964288e-06,2.95998916974718e-06,1.36060547494398e-06,0,0.031,22.465800607916
0.0083752431199367,0.00329867659178876,0.0126520314500059,0.00346727359184817,0.00320677524642046,2.14873688247627e-05,4.88230257129585e-06,2.88704442368794e-06,2.500490045054e-06,0,0.031,23.2859798525461
0.00129322907679812,0.00641045458254491,0.0101054534710865,0.00809631648173707,0.00509454638783336,3.23713369840931e-05,4.41736942346808e-06,2.13195473380616e-06,1.59263853254343e-06,0,0.031,23.9122530582489
0.00953780831112365,0.00912589101066196,0.00587652572303824,0.0043674964465541,0.00209227850862206,3.55886783815558e-05,4.49711336741156e-06,4.01753816952384e-06,1.10608105051552e-06,0,0.031,22.4622256114017
0.0100259802831874,0.00649865401785148,0.00449655920768808,0.0055454149799085,0.0044333915113645,3.44633846310213e-05,4.26297362704495e-06,2.8021561280953e-06,1.43247369959605e-06,0,0.031,21.8101243011515
0.0124718315845184,0.00191667792747242,0.00395597304977134,0.00987022776611893,0.00278528967211892,2.29121016065629e-05,4.88514672954896e-06,3.99782787840386e-06,1.20294654418359e-06,0,0.031,23.3661103282902
0.00687267177064251,0.0013060375471508,0.0108683570395507,0.0112456857235595,0.000707247919096495,7.83115096540963e-06,2.28946267323114e-06,1.1391219754048e-06,8.54679915937971e-07,0,0.031,24.9330717759095
0.004487293353762,0.00285669136173652,0.0104144679291479,0.00860809328812989,0.00463345406722366,1.67601922892212e-05,4.63850500902427e-06,2.32002537474069e-06,1.71423390163332e-06,0,0.031,22.9788188415942
0.00477494640236731,0.00941319581818134,0.00756548601282925,0.00698054997670018,0.00226582178992193,7.96150943835943e-06,3.11086538484469e-06,1.63717947964648e-06,7.82780641758361e-07,0,0.031,21.4466229208735
0.0043153385686853,0.00927060013531488,0.00936014569758114,0.000953245957728031,0.00710066964069064,1.50628641027301e-05,4.9610834220426e-06,4.20809108065694e-06,3.43945281129783e-06,0,0.031,23.6132344134435
0.00263204514430612,0.0079265472665266,0.0111761207274847,0.00559688312021697,0.00366840374146563,3.524975930096e-05,4.76702646296802e-06,3.85100003318745e-06,3.30471122451178e-06,0,0.031,23.0160200061313
0.00782436799249758,0.0100043112919661,0.00371925574908544,0.00633593480685207,0.00311613015959886,3.97681474795811e-05,3.98250814435654e-06,3.86882232189803e-06,5.23737399476448e-07,0,0.031,21.2011840152733
0.00527615715038249,0.00532643034120178,0.0148859925201446,0.00145217546822381,0.00405924452004733,2.36970118962268e-05,4.09424601781185e-06,2.97510452415736e-06,1.41119004919448e-06,0,0.031,21.785706436666
0.0067427095062861,0.00474067318050256,0.0081152189414577,0.0103398028165123,0.00106159555524137,3.65605231448093e-05,4.55036296109761e-06,2.08187581495407e-06,4.24208773265335e-07,0,0.031,22.4238731043613
0.00870854202139492,0.00504386691838037,0.00256950385457377,0.00531163017489471,0.00936645703075622,3.48868428342864e-05,4.75927697800892e-06,3.06377510606127e-06,2.96995762306527e-06,0,0.031,22.7957056332609
0.00978798573284109,0.00631166360854284,0.00571659276937263,0.00347955903881277,0.00570419885043067,3.80072024716312e-05,4.97101056261977e-06,2.99156592474671e-06,1.86513594207419e-06,0,0.031,23.1890966368206
0.00352692278986393,0.00921939094536111,0.00702561856227028,0.00886343281491297,0.00236463488759172,2.06282909915235e-05,3.72131337001318e-06,1.28830602314729e-06,1.24791386454425e-06,0,0.031,21.4545079314193
0.00128057515083628,0.00877806494802725,0.00796217954057303,0.00494899884747415,0.00803018151308928,2.39180649067303e-05,1.97675584394089e-06,1.43615275930126e-06,1.21374579321879e-06,0,0.031,23.9194296358348
0.00393092981118922,0.00657979606844507,0.00845611055531996,0.00731357506292253,0.00471958850212323,1.4549794916501e-05,2.72807811242571e-06,1.3748735972043e-06,1.31595810314391e-06,0,0.031,20.8628663718502
0.000844637745484921,0.00890863721476459,0.00433379006987126,0.0108487013351855,0.00606423363469372,2.6593455984562e-05,4.8348594003676e-06,4.63325638280097e-06,4.13972723012175e-06,0,0.031,25.3117218553684
0.00724550120789362,0.00559366638769158,0.0069179487146147,0.00714210423697748,0.00410077945282263,3.40966228106737e-05,2.31941194577311e-06,2.23891477307556e-06,1.22189122416802e-06,0,0.031,19.0886640761239
0.00761810699867767,0.00155889616418242,0.00452705350884377,0.00838007938215676,0.00891586394613936,2.84012163147802e-05,4.28068575655406e-06,3.10618680773708e-06,2.3787023944069e-06,0,0.031,22.2969603845215
0.00102153864185758,0.00778411228597631,0.0080736011484889,0.0098800707226356,0.00424067720104162,6.01371762935647e-06,3.69482189499112e-06,2.42781108487989e-06,1.99743217227309e-06,0,0.031,24.4019119331051
0.0156817014509543,0.00216924693915048,0.00662971205342869,0.0046630127414155,0.00185632681505103,1.73555162545106e-05,4.31521015664736e-06,3.36957257134493e-06,2.78587364347032e-06,0,0.031,22.7707862595965
0.000465454996211969,0.0122348623039018,0.00844054456798959,0.00548282171094644,0.00437631642095021,1.68975505160462e-05,3.74316980188924e-06,3.7372151558529e-06,2.74128348824677e-06,0,0.031,931.437065468501
0.00589421928190018,0.00439567358395566,0.00705279844889602,0.00866513393132727,0.00499217475392087,3.62988857762671e-05,1.89228812743075e-06,1.49329606096629e-06,1.02013743020202e-06,0,0.031,18.3572171741557
0.00324279644523926,0.00508616757011622,0.00715868032419583,0.00704235087500588,0.00847000478544281,2.56429347850967e-05,3.47948932341389e-06,3.34199517513848e-06,3.51823200201508e-07,0,0.031,22.2218113304106
0.00276319955418779,0.00687046112554762,0.00135514968616012,0.0111561052655894,0.0088550843685151,2.30361974461169e-05,4.05659457856098e-06,6.22408696093401e-07,4.62369357454034e-07,0,0.031,23.375076460468
0.00220400288616357,0.00698496490958925,0.0095229118428259,0.00215340799425806,0.0101347123671632,2.99700676917202e-05,4.86981588723813e-06,3.89099912738603e-06,1.08010491413439e-06,0,0.031,23.8873083935822
0.00416764781588869,0.00552971782424749,0.00479534736758043,0.0114682130189896,0.0050390739732938,1.05526624896812e-05,3.88940600608857e-06,2.11355686743949e-06,1.26227706794954e-06,0,0.031,22.2998158102524
0.00300411633294307,0.0099566545518997,0.00940251684733835,0.0058275401436875,0.00280917212413138,1.26098678672996e-05,3.83422098442587e-06,2.47493949910956e-06,1.30431093445927e-06,0,0.031,22.0073578963728
0.00421939983840468,0.00267677026121929,0.00797679427463083,0.00778595346409003,0.00834108216165517,2.24423608942841e-05,4.44498599267143e-06,3.11848214735353e-06,3.02972716389721e-06,0,0.031,23.1474517786396
0.000965394638663329,0.00541289272125163,0.00682475339050566,0.00608268590571875,0.0117142733438606,2.36152787495224e-05,4.21435371728265e-06,3.24300782731838e-06,4.97163214977945e-07,0,0.031,26.0506601781198
0.00670856282956562,0.0117315609715611,0.00758367848873352,0.00104265141929656,0.0039335462908432,2.602447694601e-05,2.10001594950041e-06,7.69284499311931e-07,2.28956835816483e-07,0,0.031,19.7284473059739
0.0144352951102159,0.00120963661687687,0.00899933336935835,0.00336289566070405,0.00299283924284487,3.50178734416365e-05,4.93055296099428e-06,2.88233411002189e-06,2.75891135276962e-06,0,0.031,23.5911286730685
0.00878167308276708,0.00757108491489637,0.0102481342365887,0.000394124397750633,0.00400498336799726,4.60926040929464e-06,4.51558444137551e-06,2.90578058349735e-06,6.44342812997773e-07,0,0.031,22.6863407140998
0.00821224567332185,0.00348972658917579,0.00555147131973579,0.00709857957194711,0.00664797684581946,3.19210183353695e-05,4.8487305227633e-06,1.67820486631624e-06,7.90676747046933e-07,0,0.031,22.9219788570323
0.001296455434223,0.00679400613859797,0.00895122660023959,0.00794437899011727,0.00601393283682217,3.7484254955906e-05,2.32799888246225e-06,3.51983137923161e-07,2.3661362870898e-07,0,0.031,22.8178679434009
0.0102586097898795,0.00768408767923801,0.00204509797435707,0.00940064293867201,0.00161156161785346,2.73952030569666e-05,2.50809810142621e-06,2.11354020895814e-06,1.31207528828039e-06,0,0.031,21.8957054489095
0.00728074205871531,0.00695727950327091,0.00997555321167983,0.00484160715624367,0.00194481807009028,1.6956690850708e-05,4.34458299701148e-06,3.03572157825096e-06,1.55217063849173e-06,0,0.031,22.3278045421664
0.00536299612143135,0.00718996082705392,0.00836299556859853,0.00131535890915693,0.00876868857375928,2.63911913935139e-05,3.82653382529535e-06,3.27845424698309e-06,2.12368123590793e-06,0,0.031,21.9123289572199
0.00657351217718054,0.00607782206935606,0.0105603972172018,0.0039904119631436,0.00379785657311797,2.36629398246797e-05,4.38408522271095e-06,4.35464690618398e-06,6.78539784414181e-07,0,0.031,22.0409942002771
0.00849475461628491,0.00649495095459834,0.006591939544911,0.00505095787527129,0.00436739700893446,4.84043105809714e-06,2.14860657683992e-06,1.84096964969453e-06,1.06056640302887e-06,0,0.031,20.8365235673086
0.00679364574705739,0.00665696266766955,0.00725611362966949,0.005407441967829,0.00488583598777457,1.35918605696335e-05,3.54223682102738e-06,2.59168998241621e-06,1.09859271868931e-06,0,0.031,21.2186495757505
0.0025792730206871,0.00288692648013956,0.00221958002358768,0.0084280298079942,0.0148861906675915,6.06767135323386e-06,3.60259356748524e-06,1.5733433830992e-06,7.06074789062859e-07,0,0.031,24.3521148496235
0.00771006120302494,0.0101166968758792,0.00313489830766111,0.000371900108729716,0.00966644350470506,2.76984640599588e-05,3.06073457488742e-06,2.68770363273648e-06,8.18290704871553e-07,0,0.031,20.4528473102036
0.00565306858055485,0.00653378611690174,0.00577453317214901,0.00678073819783558,0.00625787393255882,2.53482987685323e-05,3.63502722414623e-06,2.38036640195445e-06,4.61726797973469e-07,0,0.031,21.2393518105771
0.0048015177221441,0.00577253068438056,0.0055843807292885,0.00763521168546969,0.00720635917871714,6.83782373128077e-06,4.87580859892402e-06,3.22563217910589e-06,1.20404186317128e-07,0,0.031,23.6480479582429
0.00688676265087874,0.013924341373659,0.00240767340953286,0.00259626524300264,0.00518495732292671,3.89413831237246e-06,1.99986994970894e-06,1.56695590232401e-06,5.38933900906368e-07,0,0.031,20.7930120954032
0.00267696647608012,0.000737853646739829,0.0121062542322844,0.014737658837161,0.00074126680773465,1.10037173941229e-05,1.8843775373007e-06,1.48627268633493e-06,7.38225886161847e-07,0,0.031,40.1121337964151
0.00352776899781133,0.00657749023110679,0.00566139255980147,0.00720029520755317,0.00803305300372723,2.89861840232528e-05,4.97679627753831e-06,2.74426082674573e-06,1.6080210680728e-06,0,0.031,23.655634442336
0.00523611787672244,0.00105426546057106,0.0108100304215411,0.0060348185053026,0.00786476773586281,2.04721729136893e-05,4.61322950009883e-06,4.57154881883838e-06,2.87005722666554e-06,0,0.031,23.1426717852958
0.0112659640555307,0.000869502729129561,0.00427856935691215,0.00301388997082552,0.0115720738876021,2.57865775951418e-05,2.6824219103598e-06,2.24605257091447e-06,5.08889837286673e-07,0,0.031,19.8269348118456
0.00566082974281544,0.0109795675569175,0.00671825878923632,0.00329541721375175,0.00434592669727893,1.24131452482445e-05,1.3319246587986e-06,1.2142456167383e-06,1.10712896510349e-06,0,0.031,19.3923598304194
0.0068068615618839,0.0109128731930361,0.00159294218293206,0.010750442585129,0.000936880477018988,3.70908137319419e-05,3.2599814235682e-06,2.37367365013549e-06,1.91167796217407e-07,0,0.031,21.4148128312991
0.0081180273223657,0.0094406365861658,0.00450184384942577,0.0034478607041587,0.00549163153788403,2.87657195386831e-05,2.45360934034927e-06,1.93890568469357e-06,8.16180250426434e-07,0,0.031,19.3675526276233
0.00375492701274533,0.0159255968242077,0.0033311112603136,0.00486812005816997,0.00312024484456341,1.27722656435287e-05,4.10239003451568e-06,3.93618082128063e-06,2.946889904504e-06,0,0.031,22.2044864655147
0.0112299872240073,0.00509903016490672,0.00311364766820709,0.00147746310012619,0.0100798718427527,3.06473831198616e-05,4.55550023552291e-06,3.95583902938523e-06,3.04900803399257e-06,0,0.031,22.655427579942
0.0112990044264018,0.00964635770699825,0.00239316084827799,0.00539423565805833,0.00226724136026364,3.38739076092565e-05,2.15988873261541e-06,1.91900059547169e-06,1.21631039807207e-06,0,0.031,21.4548899723049
0.00549831205596398,0.00951982542826714,0.00372207157116322,0.00961262247380641,0.00264716847079926,4.45797497893673e-06,4.06542473004426e-06,3.52993788598982e-06,2.50878804881324e-06,0,0.031,22.0841153196961
0.00950243978856059,0.0039757777001257,0.00221865439134494,0.00513541949009112,0.0101677086298776,2.36941832170692e-05,3.27571836955092e-06,1.99647560340284e-06,1.68922716446778e-06,0,0.031,20.8660473690784
0.00641364672580861,0.00214254519174652,0.00362582862963773,0.00548807942745355,0.0133299000253536,2.41796031661565e-05,3.91478519757703e-06,2.69717041642434e-06,1.21821342028224e-06,0,0.031,22.4768944087585
0.000608206021243261,0.00256642135520769,0.00369124200291497,0.0123851878820424,0.0117489427385917,7.35763993459685e-06,4.07577021413522e-06,2.42987450401789e-06,4.21587777817382e-07,0,0.031,31.7039444840171
0.00375515331255689,0.00601719447333219,0.00943506458163532,0.00337051619532839,0.00842207143714721,1.91476178159819e-05,4.14612638107706e-06,3.63743956333525e-06,2.43066237472172e-06,0,0.031,22.8162792930415
0.00557334221187006,0.00809218548288566,0.00659340033159396,0.00438267403249255,0.00635839794115777,2.05482344385742e-05,3.16486499085511e-06,2.39643301881138e-06,1.21304187500088e-06,0,0.031,20.7975951573983
0.0123359487547851,0.00889840022896365,0.00296153319418624,0.00584619984745031,0.00095791797461467,1.51366032977062e-05,4.16318211858816e-06,3.12047723703683e-06,7.81557207878287e-07,0,0.031,22.5175947660002
0.00526350441637377,0.0017599687520512,0.00822462654709075,0.00505352177200322,0.0106983785124811,1.88930505268482e-05,2.1697188745581e-06,8.54954209201487e-07,5.57144340482087e-07,0,0.031,20.2087902989305
0.00177628086470683,0.00720410456293775,0.00674881969570166,0.00963324979947666,0.00563754507717709,8.55805121658203e-06,2.54575091012406e-06,1.22650709146287e-06,7.43422821634073e-07,0,0.031,22.9868044733979
0.00818244599844823,0.000774291544701128,0.00757655402193124,0.00902435612702838,0.00544235230789102,2.56921415144995e-05,3.2910705850512e-06,2.95413901470736e-06,2.18970723432456e-06,0,0.031,20.5203724920558
0.00138198798803553,0.00697035623205566,0.00814947451618642,0.0090507592021965,0.00544742206152589,7.34578649443093e-06,3.67727671916816e-06,3.57752932921186e-06,3.44906148258576e-06,0,0.031,24.0256994285677
0.00816567473539429,0.00225039567001575,0.00838823889236565,0.00274762949964543,0.00944806120257887,1.46337701876419e-05,2.94575216291323e-06,2.47855603265161e-06,4.86993769884868e-07,0,0.031,20.9508941344697
0.00869340009524549,0.000727176129184167,0.00564183888628288,0.00844679682482057,0.0074907880644669,3.04176326118129e-05,1.6107178821711e-06,1.24267860341122e-06,4.13977762007674e-07,0,0.031,17.4814160757206
0.0085740327897413,0.00421576898958387,0.0125029124408811,0.00397724011854964,0.00173004566124405,3.7559818212941e-05,4.78446668747896e-06,3.63062196463077e-06,2.97599040260122e-06,0,0.031,23.0710519283769
0.00388467465557672,0.00871887313556206,0.00455029314564157,0.00947250299476777,0.00437365606845188,2.06493257820638e-05,4.26755687717918e-06,1.93849210979478e-06,6.68071761297795e-07,0,0.031,22.4341395983414
0.00903628084720024,0.00537989004449361,0.00329393073117342,0.00409935815483756,0.00919054022229517,2.71849585874727e-05,3.58801280721782e-06,2.03721227539987e-06,4.96298520093832e-07,0,0.031,21.1081221564069
0.00108959687770831,0.00684338833893614,0.00854225422996414,0.0121448147912174,0.00237994576217404,1.35720178159295e-05,4.65368715488449e-06,1.88383724060195e-06,9.64523471633861e-07,0,0.031,24.0122080876044
0.00600033224390489,0.00710667649649404,0.00631342217625034,0.00653196598075219,0.00504760310259854,3.08292747100651e-05,4.66902803287646e-06,4.08394591395937e-06,4.22325149148942e-07,0,0.031,22.5086161807744
